n_gen	99_mu	37_mu	60_mu	114_mu	18_mu	-1_mu	73_mu	-5_mu	-4_mu	-3_mu	-2_mu	99_sig	37_sig	60_sig	114_sig	18_sig	-1_sig	73_sig	-5_sig	-4_sig	-3_sig	-2_sig	node.brow_mean	node.current_brow_mean_ln_prior_density	ln_posterior	
190000	50.987434	49.939830	50.247072	49.057339	49.963559	52.543196	48.860189	50.912795	49.109662	50.452728	49.926853	1.800605	2.535531	1.691051	2.688672	2.465027	1.824983	2.326578	1.800605	1.703813	2.517613	2.615256	17.775908	-1.219955	-5.856929	
192000	50.703109	49.492309	52.263248	48.101527	49.807006	50.233292	50.974901	48.992839	51.077915	50.411214	50.656249	2.370834	2.424044	2.136948	2.090314	2.142261	2.485115	2.880851	2.090314	2.136948	2.142261	1.867808	19.113776	-3.152964	-12.561643	
194000	50.194907	48.508502	50.930140	47.754642	49.355475	50.233292	50.761132	50.537321	49.521839	48.763103	50.200051	2.156635	2.055260	1.612201	2.193993	1.448213	2.485115	1.916477	2.156635	2.086493	2.029072	1.916477	17.135600	-0.928132	-6.298548	
196000	50.449821	49.999914	50.688578	50.156215	50.144584	50.233292	50.175220	50.879816	48.402273	49.975337	50.083513	1.570282	2.341394	1.972035	2.171660	2.042256	2.485115	1.884245	1.570282	1.972035	1.925274	2.057474	16.928792	-0.921474	-3.401465	
198000	49.374561	49.982609	49.413904	50.268412	52.863568	50.233292	50.884374	50.268412	50.884374	51.533842	50.884374	2.700341	1.925274	2.776899	2.359413	1.761258	2.485115	2.136765	2.359413	2.136765	1.815373	2.136765	15.804214	-1.633890	-3.243785	
200000	49.608572	49.847884	49.557563	49.125684	50.332769	50.233292	51.054252	49.285858	47.561015	50.440470	50.440470	1.761981	2.469023	2.232180	1.766284	1.803116	2.485115	2.170389	1.761981	1.887616	2.137572	2.137572	17.264862	-0.954014	-7.119034	
202000	49.257530	48.949890	52.509995	48.272960	51.274769	48.272960	49.662769	51.450256	48.289787	51.274769	51.550869	2.121191	1.737862	2.159456	1.660072	2.561718	1.660072	2.213144	1.636692	2.198992	2.561718	2.561718	16.854807	-0.929479	-10.761993	
204000	48.277495	49.110041	49.568316	49.990612	50.525041	48.272960	51.533663	48.277495	49.568316	49.110041	51.274351	2.366339	2.353588	1.575046	1.714334	2.118742	1.660072	2.495386	2.366339	1.575046	2.353588	1.846852	18.295382	-1.757946	-12.866263	
206000	48.124850	48.255402	49.749347	48.992757	48.439782	50.789865	51.596367	49.331842	50.660564	48.439782	49.722810	2.809451	2.036495	2.067386	2.383623	2.017270	2.490941	1.744608	1.528161	2.162210	2.017270	1.744608	17.480880	-1.034561	-8.908616	
208000	49.889144	51.089161	46.417746	50.281497	48.806625	50.789865	49.822696	50.153918	49.822696	51.562036	49.722810	1.991964	1.741332	2.034653	2.259374	2.467567	2.490941	1.861568	1.966696	1.861568	1.741332	1.744608	17.405096	-1.000990	-4.747400	
210000	51.855799	49.699521	50.279537	48.881467	50.573284	50.789865	50.840909	48.881467	50.279537	53.392019	51.061852	1.805101	2.321535	2.077431	2.270513	2.031128	2.490941	2.020509	1.760505	2.077431	1.689006	1.916499	16.813161	-0.936393	-8.024547	
212000	51.369677	51.246201	48.280229	51.110264	48.375028	50.789865	49.795997	49.935513	51.655011	51.246201	51.061852	2.221663	2.071777	1.978928	2.551944	2.587939	2.490941	1.937156	3.105544	1.937156	2.071777	1.916499	16.032365	-1.387097	-15.469401	
214000	48.567647	49.541891	49.625991	49.169611	50.440758	50.789865	50.082252	50.802036	49.493141	50.054421	51.061852	2.121387	2.446635	2.013747	1.906607	1.865118	2.490941	1.539291	2.160312	2.027024	1.865118	1.916499	15.066954	-2.787273	-4.622678	
216000	50.667577	50.115587	50.265925	49.200075	50.584137	50.789865	49.178794	50.667577	50.453963	51.348607	49.072331	1.832211	2.336276	1.792026	2.350580	2.141479	2.490941	2.098098	1.832211	2.031348	1.385806	1.767689	16.495258	-1.046321	-3.210532	
218000	50.099622	49.425649	49.701305	50.180683	51.437761	50.789865	50.065950	51.234243	49.701305	49.425649	49.701305	2.202350	2.109833	2.070417	1.956295	2.012158	2.490941	2.223884	2.202350	2.070417	2.109833	2.070417	15.729656	-1.725826	-3.941447	
220000	51.409096	48.951271	49.479168	49.577910	52.416517	50.789865	50.325993	51.366379	50.992601	48.951271	49.701305	2.151587	2.122124	2.165692	1.681031	2.007689	2.490941	2.144230	1.904687	1.985882	2.122124	2.070417	18.189793	-1.626743	-7.055575	
222000	48.650718	49.700880	49.723840	49.198736	49.977457	49.873670	49.698778	49.873670	48.309625	48.787373	49.052849	2.115048	2.210022	2.118798	2.105644	2.249476	2.322340	2.493728	2.322340	2.392968	2.596884	1.927007	17.040533	-0.919760	-3.713149	
224000	49.535999	52.206336	50.241509	50.515374	48.175129	49.873670	49.422800	50.645410	47.915097	50.395424	51.617739	2.699820	2.133739	2.283909	2.574174	1.693865	2.322340	2.596276	2.803237	1.586128	1.850433	1.586128	15.437695	-2.139337	-13.507774	
226000	50.461422	51.564859	51.877962	48.882521	50.324345	49.503775	50.669909	49.783245	49.058588	50.417404	50.161161	1.551803	1.916261	1.924052	1.939249	2.790654	2.099071	1.855406	1.939249	1.828810	2.951093	2.209717	17.593546	-1.095087	-5.599201	
228000	50.554027	48.878178	51.479279	50.042657	49.748313	49.503775	49.769939	49.387805	49.043223	49.309480	49.718761	1.661596	2.158531	2.185842	1.481476	2.251323	2.099071	1.671484	1.661596	2.185842	2.158531	1.760189	16.965573	-0.919531	-7.918261	
230000	50.142739	50.995345	51.845730	48.613297	48.365635	49.503775	52.676750	48.613297	51.845730	49.706960	51.321246	1.666098	1.696477	1.879671	2.073490	1.999850	2.099071	2.266222	2.021114	2.032603	1.999850	1.641675	17.501823	-1.044852	-8.886349	
232000	48.733844	49.150015	50.150276	49.844156	48.826394	49.503775	47.928760	49.840367	49.915802	49.482904	51.321246	1.956364	1.759393	1.854604	2.292919	1.941244	2.099071	2.294466	2.374105	1.855914	1.941244	1.641675	16.228220	-1.216761	-3.442034	
234000	49.023093	49.338030	47.909167	50.737575	51.072834	48.365467	48.788246	48.365467	50.111324	49.199786	48.756993	2.111678	2.061999	1.622391	2.098260	2.661785	2.098260	1.999638	2.098260	2.228861	2.061999	2.116255	14.143184	-4.999636	-9.519616	
236000	48.890782	52.464076	49.268302	50.895117	49.390187	48.365467	50.415641	48.890782	48.035226	52.484519	48.756993	2.415552	1.902144	2.297211	2.385845	2.414050	2.098260	2.686788	2.415552	2.078001	1.897636	2.116255	18.736832	-2.427231	-10.372862	
238000	50.524479	49.006675	52.138334	48.551616	49.474235	48.365467	51.173446	49.432012	51.236936	47.781688	48.756993	1.923412	2.037226	2.281449	1.975957	1.942267	2.098260	2.545925	1.975957	2.281449	2.037226	2.116255	16.967458	-0.919468	-7.229971	
240000	49.015070	48.986414	50.189993	49.500579	51.312960	48.365467	49.891832	47.703230	50.544297	48.986414	48.756993	1.963491	1.767473	2.285507	1.820847	2.622626	2.098260	2.002597	1.963491	1.949284	1.767473	2.116255	15.912938	-1.509791	-7.590585	
242000	50.571467	51.061096	49.267087	50.954990	47.200131	48.365467	49.596166	51.051762	49.716918	51.985965	50.796495	2.229866	2.212825	2.328874	2.002181	1.538632	2.098260	1.865760	2.230559	2.303521	2.278040	1.649305	17.163786	-0.932351	-6.656964	
244000	50.470704	49.935442	49.628895	50.976829	52.812051	48.365467	51.753721	50.489563	49.254195	48.892930	48.539512	2.421250	2.371265	2.579204	1.768986	2.109023	2.098260	1.863701	1.723167	2.212646	1.749826	1.749826	17.435128	-1.013607	-6.271559	
246000	49.729248	49.119893	50.447565	50.316208	49.674615	48.365467	51.458618	49.729248	49.605766	50.319164	48.539512	2.154322	2.575032	2.298298	2.715840	2.278620	2.098260	1.484117	2.154322	2.298298	2.575032	1.749826	15.471303	-2.087395	-13.390591	
248000	49.848997	51.142948	49.604180	49.725867	49.029423	48.365467	47.597812	51.206725	49.786477	48.876111	48.539512	1.937601	1.859672	1.929432	2.056858	2.274438	2.098260	1.806900	1.937601	1.929432	2.790674	1.749826	17.682777	-1.152031	-8.831233	
250000	50.503162	48.252399	50.213890	49.146510	50.253892	48.365467	50.748365	47.948923	51.546026	50.675137	48.539512	2.027796	1.992436	2.119018	1.894536	1.851970	2.098260	2.730298	1.894536	2.121831	1.563347	1.749826	15.698461	-1.765941	-9.046205	
252000	53.035668	50.198655	49.125711	49.599891	51.916803	48.365467	50.172465	49.599891	49.627130	50.198655	48.539512	2.171376	2.012463	1.932982	2.067054	2.428408	2.098260	1.735577	2.067054	1.629461	2.012463	1.749826	18.338594	-1.814856	-4.626974	
254000	49.187814	49.360659	50.734231	51.396154	49.142934	48.365467	50.878232	50.200322	50.725019	49.360659	51.450746	1.721235	2.092541	1.527991	2.319676	1.965403	2.098260	1.745671	1.563873	1.527991	2.092541	2.092541	16.081653	-1.340619	-10.797360	
256000	50.117135	49.012747	50.300693	50.302002	49.463370	48.365467	47.871304	50.117135	50.909579	49.012747	49.310229	1.829995	1.840372	2.135837	2.111498	2.234858	2.098260	1.932529	1.829995	1.936873	2.044851	2.073835	16.248804	-1.201086	-7.369886	
258000	48.576759	50.055954	51.818011	48.198843	49.838088	48.365467	51.827841	48.198843	52.067354	49.478922	49.310229	2.332342	2.253898	2.175903	2.073730	1.749708	2.098260	1.968579	2.073730	1.905217	1.771896	2.073835	16.090616	-1.332428	-6.976806	
260000	49.852668	50.185657	51.144456	49.431944	51.241121	48.365467	51.246323	50.016263	51.228224	51.398691	50.339690	1.978525	2.121314	1.891759	2.598670	1.644204	2.098260	2.171382	2.598670	2.173522	2.138717	1.823056	17.489794	-1.038888	-8.263736	
262000	48.953048	50.526936	49.923732	49.513494	48.802772	48.365467	51.079941	49.991446	51.511960	47.677381	50.339690	2.150185	2.437418	2.118423	1.632445	1.608971	2.098260	1.951504	2.150185	2.118423	2.420873	1.823056	18.353807	-1.835335	-6.952462	
264000	51.294664	50.996098	49.487041	50.773892	48.729288	48.365467	49.141926	50.342367	51.453438	50.340315	50.242161	2.442631	2.026092	2.277458	1.958970	2.420873	2.098260	2.010620	1.958970	1.377426	1.869768	1.880056	15.656921	-1.820869	-6.001693	
266000	50.667577	47.891695	48.962010	50.102851	49.538484	48.365467	49.928897	52.167478	49.928897	49.538484	49.980843	2.555441	1.750569	1.930195	1.997454	1.841980	2.098260	2.054036	1.997454	2.054036	1.841980	2.059261	17.238779	-0.947446	-2.116547	
268000	49.139872	49.068555	51.172529	47.753963	48.758334	48.365467	50.926669	50.099333	51.286657	47.082481	49.980843	1.853190	1.904820	1.718465	1.958048	2.423084	2.098260	2.321248	1.887630	2.324840	1.975601	2.059261	18.974462	-2.868189	-9.754388	
270000	49.153242	51.795296	50.118933	50.721276	50.627465	48.365467	50.113077	49.423383	50.084702	51.627858	49.736433	2.362175	1.773236	1.638032	1.809927	1.981648	2.098260	1.707189	2.357014	1.747009	2.007230	1.870763	16.845916	-0.930809	-6.336398	
272000	49.781154	49.298477	51.637446	50.067909	50.089190	48.365467	50.397992	48.292009	49.461430	49.298477	49.736433	2.050948	1.731128	1.713135	1.618347	2.284893	2.098260	1.494339	1.502007	1.948517	1.731128	1.870763	18.143283	-1.572487	-5.588886	
274000	48.916487	48.320940	50.352711	49.975291	50.502009	48.365467	50.198807	48.863909	50.352711	48.320940	49.671610	1.938511	2.159460	1.950772	1.834550	2.228090	2.098260	2.122777	1.648966	1.950772	1.825255	2.154263	16.443311	-1.073890	-5.870007	
276000	51.925248	50.110713	50.294691	49.413823	51.742408	48.365467	49.116350	48.956212	48.603640	50.110713	49.671610	1.945066	2.037128	1.550854	1.953365	3.005941	2.098260	2.027519	1.953365	2.027519	2.037128	2.154263	18.217455	-1.660037	-8.447924	
278000	51.377883	51.152851	49.378273	50.279722	52.271893	48.365467	49.550922	51.377883	50.159179	51.152851	50.484595	2.348711	2.007626	2.227461	2.719093	1.700003	2.098260	2.340388	2.348711	2.340388	2.007626	2.277112	15.906687	-1.516605	-13.511372	
280000	51.520979	50.667625	51.086502	49.002440	48.161993	48.365467	50.706739	51.574724	50.699361	50.067090	50.117350	2.128257	1.969651	2.027822	1.684682	1.964948	2.098260	1.971720	1.728113	1.971720	2.335817	2.050468	18.015931	-1.434996	-5.863224	
282000	48.504330	50.821418	49.351605	49.339491	52.157481	48.365467	48.664003	48.659164	48.664003	50.821418	50.117350	1.934304	1.800125	2.352277	2.007179	2.180543	2.098260	2.406967	1.943224	2.406967	2.391685	2.050468	16.146491	-1.283177	-6.009928	
284000	51.090991	49.754342	49.213928	49.483720	49.388250	48.476848	48.751059	49.483720	49.213928	49.388250	49.405089	1.891612	1.700739	2.094558	2.273185	1.924985	1.708145	2.198712	1.868639	2.123720	1.924985	1.603165	18.066031	-1.487149	-2.422027	
286000	48.892322	51.552276	51.236264	48.455263	50.000354	48.476848	48.700373	50.905820	51.335360	51.552276	50.997541	2.021482	2.245681	2.187908	2.033444	2.267163	1.708145	2.285155	2.015843	2.187908	2.245681	1.971151	14.688677	-3.590046	-7.577034	
288000	51.068504	50.026467	49.384464	50.973827	51.636537	48.476848	49.921438	50.857528	49.043381	48.853563	50.997541	2.284507	1.740412	2.380669	2.183557	1.723818	1.708145	2.293789	2.452147	2.397389	1.740412	1.971151	16.842477	-0.931345	-8.790248	
290000	49.703141	50.059185	49.271619	50.946571	48.966063	48.476848	48.446024	48.691056	50.470675	50.105251	50.180030	1.917936	2.139964	1.675651	2.299187	1.953948	1.708145	1.646816	1.917936	1.675651	2.076052	1.675651	16.353693	-1.127795	-5.593695	
292000	50.838693	49.775878	50.691619	50.940912	49.139578	48.476848	47.820715	51.136175	49.322137	47.330070	49.322137	2.018795	2.090921	2.293514	1.995179	2.326499	1.708145	2.339122	2.042512	2.193962	1.944614	2.193962	15.426287	-2.157225	-8.203258	
294000	50.188583	50.464814	50.116827	50.208549	48.873947	48.476848	50.435687	49.997030	50.036863	47.396029	53.761995	2.720174	2.228425	2.090210	2.354514	1.984616	1.708145	2.366741	2.395260	2.084691	2.106031	1.857034	17.104972	-0.924448	-7.841714	
296000	50.165674	48.888984	51.659449	50.975944	51.720675	49.309408	50.798223	49.056078	50.798223	49.654072	48.121534	2.543310	2.020075	1.455095	2.285487	1.710251	1.837153	2.004455	2.078527	2.004455	1.710251	2.413868	15.319663	-2.330704	-13.650271	
298000	47.967638	48.289857	50.323237	51.203185	48.968515	49.309408	49.499058	48.562255	50.577071	49.895873	48.121534	2.036905	2.339928	2.175742	2.381132	2.129425	1.837153	2.131986	2.862172	2.172823	2.339928	2.413868	17.166474	-0.932795	-5.406994	
300000	51.185120	47.871472	48.011472	51.625081	48.775134	51.265204	50.837312	50.622590	50.341756	51.265204	51.265204	2.287080	2.608169	1.927606	2.168615	1.825806	2.144835	1.743161	1.948382	2.584270	2.144835	2.144835	15.816403	-1.619390	-6.242982	
302000	48.094807	49.163323	49.548369	49.273751	53.060902	51.265204	49.978598	49.273751	50.745295	48.330597	51.265204	1.868147	1.960030	2.190589	2.192845	2.125808	2.144835	2.068769	2.192845	2.200150	1.847981	2.144835	16.334322	-1.140502	-7.038657	
304000	49.669889	49.538994	50.191219	49.088212	50.050934	51.265204	50.591074	50.648139	50.591074	50.050934	51.265204	2.315682	2.049449	1.848278	1.840594	2.007280	2.144835	1.848877	2.130643	1.848877	2.007280	2.144835	16.680286	-0.970047	-5.114692	
306000	49.814763	49.278145	51.197976	49.690270	52.282224	51.265204	49.573095	49.272727	49.460319	49.278145	51.265204	1.819569	1.962177	1.659641	1.565979	1.886125	2.144835	2.347107	1.565979	2.347107	1.962177	2.144835	16.630390	-0.987244	-8.779797	
308000	51.650238	50.647429	51.276459	50.082105	52.368999	49.887572	50.818816	51.588531	49.790771	50.647429	49.790771	1.690071	1.975024	2.048900	2.056868	1.843302	2.425950	1.942323	2.232767	1.873977	1.975024	1.873977	16.251557	-1.199022	-3.165936	
310000	50.715296	49.497782	49.276001	51.172449	48.922079	49.887572	52.166626	50.259637	49.276001	48.922079	50.532334	2.119696	2.027709	1.530384	1.861875	1.910617	2.425950	1.474050	1.844781	1.530384	1.910617	1.870900	18.010524	-1.429518	-7.130115	
312000	50.600018	49.360339	50.748411	50.103880	51.044096	49.887572	50.475033	48.209766	50.963888	49.318900	50.532334	2.014968	1.818056	1.987031	1.819132	2.590290	2.425950	2.154758	2.014968	1.987031	1.818056	1.870900	19.493151	-4.026839	-7.536212	
314000	49.515884	51.730564	50.945774	48.383320	49.507267	49.887572	49.320990	49.151155	50.963888	50.282532	50.532334	1.870880	1.880042	1.987031	1.800020	2.590779	2.425950	2.154758	1.800020	1.987031	1.923071	1.870900	16.694275	-0.965672	-5.240689	
316000	48.079083	51.914323	50.514611	48.750704	49.519976	49.887572	50.445584	48.750704	50.445584	50.725287	50.445584	2.395608	2.168401	1.952834	1.826435	1.684090	2.425950	1.503880	1.826435	1.503880	2.236801	1.503880	18.666494	-2.307540	-9.938429	
318000	48.931684	50.215155	50.824035	50.917500	49.469553	49.887572	50.407452	48.814808	50.904504	52.036706	52.365442	2.383817	2.436263	2.523596	2.397574	2.034556	2.425950	2.040333	2.154026	2.095991	2.720923	1.663906	16.829505	-0.933473	-6.748198	
320000	49.881881	49.914910	50.352914	50.039244	49.814982	50.494029	47.425219	49.929395	48.310917	48.747540	48.310917	2.500260	2.079540	2.539401	2.162801	2.565479	2.104191	1.968878	2.182879	2.499449	1.866734	2.499449	15.422875	-2.162600	-9.567810	
322000	50.923826	50.509944	49.222770	50.661351	49.694838	49.969430	47.715089	49.404350	48.812812	50.567875	51.110881	1.776971	2.476200	2.732317	2.417972	2.209060	2.314115	1.804502	2.178140	1.885227	2.325326	1.817611	16.523715	-1.032362	-3.473784	
324000	52.102429	50.334102	50.786704	51.208030	49.679159	49.969430	49.043568	49.692571	49.043568	50.334102	50.253830	2.177123	2.194610	2.475990	2.285449	2.477101	2.314115	1.760423	2.400384	1.760423	1.956394	2.145770	14.632870	-3.720592	-12.608566	
326000	50.442480	49.901895	48.365162	51.232065	49.282810	48.072957	50.591967	51.232065	48.728965	49.523771	49.536618	2.106503	2.114496	2.274102	2.315926	1.631287	1.631287	2.771489	2.315926	2.194229	1.631287	1.631287	18.176603	-1.611136	-8.693915	
328000	49.311307	50.901379	49.697304	51.362293	50.653192	48.072957	47.805173	50.583100	50.416457	49.853168	49.536618	2.251226	2.132061	1.739700	2.003065	2.020796	1.631287	1.841473	3.116414	1.958441	2.036188	1.631287	16.829873	-0.933410	-2.450359	
330000	50.897563	49.730241	49.849803	49.199698	49.100073	48.072957	50.839601	49.060258	50.782886	51.151349	49.849803	2.021248	2.243865	2.020573	2.138230	2.056715	1.631287	2.799560	2.021248	2.339305	1.497628	2.020573	16.507263	-1.040334	-5.027489	
332000	52.077789	50.407378	49.145775	49.875080	50.421884	48.072957	49.646145	49.875080	49.224612	48.605378	49.849803	2.608576	2.665962	2.095257	1.787488	1.870236	1.631287	1.816149	1.787488	1.887435	2.353698	2.020573	16.203121	-1.236446	-5.968009	
334000	52.054674	49.954381	50.622602	48.589329	48.473956	48.072957	51.080439	52.318806	49.579975	49.528878	49.849803	2.196995	1.999239	2.718555	2.330790	1.864604	1.631287	1.866043	2.196995	1.866043	1.864604	2.020573	16.328685	-1.144270	-8.490378	
336000	49.049009	49.579974	47.848813	51.090485	50.114566	48.072957	49.750509	50.740371	48.586552	49.991031	49.849803	2.144654	2.228366	2.178814	1.643432	2.110113	1.631287	1.896058	2.144654	1.848854	2.054276	2.020573	16.541196	-1.024189	-6.321635	
338000	49.600506	51.197419	49.843043	48.538375	51.160512	51.458291	50.711522	49.600506	50.711522	51.197419	50.711522	1.670174	1.623309	1.976878	1.692873	2.001093	2.416759	2.470507	1.670174	2.205257	1.623309	2.205257	15.267994	-2.418860	-9.700868	
340000	51.035925	50.335279	50.776415	50.067130	48.682538	49.791717	51.242861	48.891879	51.855993	50.432395	50.916131	2.028668	2.276929	2.060641	1.748036	1.694571	2.167507	2.064321	2.028668	2.199434	1.777986	2.279511	16.539461	-1.024987	-6.211107	
342000	48.734340	49.046619	49.803658	48.539120	51.298042	49.791717	51.132305	48.734340	51.132305	49.046619	50.916131	2.135410	1.537362	1.862095	1.941211	2.104076	2.167507	2.115303	2.135410	2.115303	1.537362	2.279511	15.685465	-1.782940	-7.299980	
344000	48.255470	49.384020	52.704390	51.850818	49.342442	49.791717	50.147147	50.096189	51.888972	49.342442	50.147147	2.197971	1.863810	1.950528	2.077711	2.362662	2.167507	2.171203	1.856289	1.961077	1.570852	2.171203	19.064976	-3.051001	-5.213855	
346000	50.905426	49.063900	49.423250	50.498240	51.472309	49.791717	51.995333	49.962145	49.423250	48.550831	49.751742	2.092420	1.725906	1.947337	2.197126	2.119779	2.167507	2.664949	1.708005	1.947337	1.725906	2.059599	16.425260	-1.084101	-6.816845	
348000	50.333152	50.745671	49.062316	50.163626	50.005301	49.791717	47.414121	50.714617	49.569228	49.210695	50.153555	1.707306	1.865185	1.926066	2.183380	1.529370	2.167507	2.596911	2.183380	2.221021	1.616216	1.739140	17.599186	-1.098450	-4.267417	
350000	49.457557	50.336634	49.032592	51.079678	47.446871	49.168120	49.662558	49.457557	49.032592	50.336634	48.592643	1.640627	2.136286	2.366859	2.208879	1.829514	1.764553	2.114873	1.947851	1.608242	2.103296	1.757907	18.207459	-1.647917	-8.156794	
352000	48.823159	50.068293	49.270421	49.774107	47.083363	49.168120	49.990887	50.603557	51.029237	47.083363	48.592643	2.001321	1.659346	1.837871	2.174213	2.116639	1.764553	1.973617	2.174213	1.838651	2.116639	1.757907	15.903351	-1.520259	-9.654748	
354000	49.136362	50.210997	48.943929	48.166927	51.329082	50.525400	51.400642	50.020170	49.937597	50.608024	49.288717	2.193231	1.993573	1.711501	1.934744	2.381848	2.135513	1.437098	2.135513	1.711501	1.467000	1.467000	17.310971	-0.967290	-5.190312	
356000	48.579711	46.899882	50.627503	49.466458	48.286399	48.790902	48.737840	48.412713	48.170456	46.841521	48.740854	2.113846	1.567969	1.883812	1.665089	1.866166	2.157858	1.658311	2.047757	1.637681	1.583363	2.073938	17.472907	-1.030759	-3.693737	
358000	51.723927	49.911368	50.833562	50.023510	50.989112	48.790902	48.145409	52.435002	51.730870	51.512902	48.740854	1.707356	2.366016	2.027573	1.911216	2.356581	2.157858	2.145319	1.958648	2.145319	2.356581	2.073938	17.439357	-1.015456	-7.674091	
360000	48.605680	50.625972	50.651601	49.764795	49.421020	48.790902	49.380202	48.605680	49.257602	48.580338	48.740854	1.816670	1.941627	2.271483	2.053105	1.783102	2.157858	1.964039	1.834311	2.218695	2.257882	2.073938	17.595476	-1.096235	-5.504356	
362000	49.915362	51.269479	48.607787	48.233498	47.803074	50.810511	50.909867	50.310748	50.909867	47.803074	50.470516	1.925541	2.349899	2.056162	1.876179	2.261633	1.871824	1.772299	2.511068	1.772299	2.261633	1.871824	17.245617	-0.949102	-5.624264	
364000	50.895191	50.303392	48.510675	48.927179	50.914274	50.810511	51.013328	49.738255	48.510675	50.037872	50.470516	2.310429	2.340126	2.281312	2.131911	1.692405	1.871824	1.643866	2.084339	2.281312	2.340126	1.871824	17.281934	-0.958682	-7.332714	
