n_gen	99_mu	37_mu	60_mu	114_mu	18_mu	-1_mu	73_mu	-5_mu	-4_mu	-3_mu	-2_mu	99_sig	37_sig	60_sig	114_sig	18_sig	-1_sig	73_sig	-5_sig	-4_sig	-3_sig	-2_sig	node.brow_mean	node.current_brow_mean_ln_prior_density	ln_posterior	
1382000	60.189214	46.082267	37.873848	61.703264	47.848339	61.702656	38.563191	61.703264	36.155759	40.950643	61.702656	2.074560	3.531894	1.929393	2.937378	0.900814	2.776941	1.074576	2.937378	1.580980	3.982330	2.776941	5.697719	-3.860231	-19.433080	
1384000	59.247349	46.082267	37.873848	61.394572	47.848339	58.585084	38.563191	58.467657	58.790090	61.119725	58.585084	3.726552	3.531894	1.929393	3.153255	0.900814	4.555779	1.074576	4.417808	2.410196	6.533378	4.555779	6.252500	-3.799067	-17.034343	
1386000	64.508993	58.937318	56.750010	64.630011	58.040658	65.091086	57.892549	65.043452	58.647824	57.892593	65.679829	0.451605	2.487140	2.871240	4.276414	4.255819	2.232772	1.846293	1.172177	2.079104	6.125652	1.205949	6.005968	-3.825867	-9.239373	
1388000	48.531916	45.355412	45.875707	47.335929	45.757820	54.922785	44.760981	48.787624	47.491376	48.313776	48.931635	0.689021	3.729892	1.520499	1.710125	6.278506	4.134095	0.468516	1.066566	1.164453	3.875915	5.373700	12.015962	-3.345727	-17.563373	
1390000	48.928962	41.908720	41.029615	46.466041	43.609876	42.461037	40.502518	46.468826	41.032276	43.609876	41.616320	0.918320	1.374740	3.271257	0.750030	5.687494	1.389119	2.401757	0.749905	3.653606	2.356697	2.246838	11.252016	-3.386720	-26.401651	
1392000	45.128382	41.447865	41.531985	41.322236	44.459814	44.702028	40.618781	45.128382	43.770725	41.447865	41.447865	1.840649	3.915156	5.318482	2.273201	2.695446	1.858420	3.167750	1.840649	3.682923	3.915156	3.915156	19.715789	-3.258401	-18.206345	
1394000	27.517466	36.653093	37.642721	28.930223	35.684265	32.458677	37.244091	28.930223	37.642721	34.236621	33.860984	5.708083	2.563987	1.486910	1.568129	3.455175	1.579354	4.331754	1.568129	1.486910	3.224177	1.882839	4.429628	-4.011595	-27.547308	
1396000	35.028438	32.102845	35.506967	33.949200	27.816963	37.099143	35.032746	37.099139	34.889608	36.966924	33.430700	3.229526	2.719828	4.161254	4.529081	3.467899	2.932841	4.150850	3.536919	4.458126	1.934605	1.707880	6.768235	-3.744969	-9.393525	
1398000	49.307152	50.228237	35.506967	48.357881	50.567762	48.391535	35.032746	51.890013	51.913589	50.879481	48.837113	1.842251	2.523890	4.161254	1.816475	1.375597	1.769020	4.150850	1.495562	1.818815	1.820183	2.217188	8.806879	-3.557160	-7.617957	
1400000	44.134681	42.686207	53.067224	49.983589	42.412130	44.939441	48.043886	42.151316	47.676684	48.123215	44.939441	2.984454	2.980800	3.629063	0.920731	1.251169	3.340739	3.477381	1.786108	4.219031	8.381749	3.340739	5.115164	-3.927770	-13.596703	
1402000	49.399524	56.357605	44.216728	51.516385	53.867330	52.099425	43.799430	51.516385	44.319990	56.684815	56.259213	1.121807	0.610650	1.359705	0.869957	1.096034	1.704008	1.630940	0.869957	1.771696	0.737330	2.238724	2.915913	-4.213331	-17.626049	
1404000	43.815812	48.856940	59.332733	42.499441	49.008316	39.902855	63.047779	42.897292	39.815428	39.902855	38.777742	3.294392	1.227471	2.930496	1.858215	1.144083	1.679346	5.795308	1.908810	5.386093	1.679346	2.403865	16.294250	-3.224014	-12.596156	
1406000	46.180573	52.700995	41.343553	48.680956	52.142173	46.437273	46.699078	46.035566	48.484463	52.205950	46.091772	5.286920	3.064584	2.262692	2.987144	2.688988	2.254431	2.764625	0.507067	2.061926	3.756100	1.036938	32.025043	-4.350283	-8.702641	
1408000	47.588587	48.715843	51.590334	46.457865	47.297102	45.416126	46.905875	47.525523	51.590334	48.350850	48.350850	3.924533	2.319960	0.940421	1.253303	1.244013	1.494976	2.020577	1.715898	1.211535	1.683847	1.226160	11.576206	-3.368611	-13.707147	
1410000	47.718755	48.496573	45.478188	46.986615	47.827257	48.762241	42.886330	47.312138	45.478188	47.827257	48.762241	10.679970	2.549765	2.460188	3.085275	1.303816	2.640210	1.769040	3.153207	2.460188	1.303816	2.640210	5.400692	-3.894243	-34.320690	
1412000	38.073374	39.130424	38.389171	38.036142	39.678428	35.935661	36.229038	35.616240	35.971074	34.776003	38.172218	2.744670	5.860963	1.336739	1.745398	3.359850	0.824052	2.289023	2.697164	2.535044	1.790501	4.299399	4.861603	-3.958227	-9.773412	
1414000	37.551617	35.517415	38.050674	37.602293	36.749592	35.935661	39.821305	37.551617	32.590742	32.919405	34.573722	1.294257	2.361790	4.274496	1.905195	1.282773	0.824052	1.368362	1.294257	1.037266	0.901054	0.805550	16.084047	-3.225718	-24.884536	
1416000	33.224515	35.517415	34.990878	30.414394	36.749592	33.746165	35.531806	34.209850	35.706646	30.764350	30.741084	4.232090	2.361790	1.043171	4.309300	1.282773	4.276841	2.663539	4.502663	1.369756	0.543518	4.340288	18.736252	-3.236596	-10.613467	
1418000	36.699140	35.517415	34.990878	38.092298	36.749592	32.857228	35.531806	36.699140	37.243180	34.326161	34.326161	1.757652	2.361790	1.043171	6.609306	1.282773	3.697568	2.663539	1.757632	2.327293	2.226275	1.346567	20.411267	-3.279707	-20.083146	
1420000	37.114502	35.517415	34.990878	35.379204	36.749592	40.393506	35.531806	40.393506	37.434332	35.362156	37.434332	1.973493	2.361790	1.043171	2.119866	1.282773	4.325762	2.663539	1.827993	3.271682	1.209779	3.271682	22.606992	-3.378715	-10.724043	
1422000	39.545333	46.993314	34.516426	39.584228	45.902479	34.516426	34.904604	35.583176	34.516426	34.176611	34.516426	1.453611	1.845745	0.511747	3.898582	0.844916	0.511747	5.879552	3.277681	0.511747	1.113940	0.511747	34.865221	-4.817354	-22.240117	
1424000	37.119168	38.220523	34.516426	34.237748	38.760523	37.119168	34.904604	37.119168	36.916312	38.220523	36.916312	0.915420	4.772562	2.448714	0.970815	2.628514	0.810866	1.650207	0.810866	1.463187	4.772562	1.463187	20.247891	-3.274268	-15.370169	
1426000	37.119168	38.220523	34.516426	34.237748	38.760523	37.119168	34.904604	37.119168	36.916312	38.220523	36.916312	1.653234	1.812992	2.448714	1.931637	2.699742	0.810866	1.650207	0.810866	2.859704	4.772562	1.463187	3.314934	-4.157929	-13.667875	
1428000	40.013546	38.220523	34.516426	37.515433	38.760523	37.119168	34.904604	37.515433	36.396856	35.096919	36.396856	0.307281	2.470034	2.448714	2.120111	1.556773	0.810866	1.650207	2.120111	1.449603	2.773019	1.449603	13.578181	-3.280068	-16.641918	
1430000	36.549929	38.220523	34.516426	36.946343	38.760523	33.469556	34.904604	33.911222	39.355876	36.790368	33.361868	1.695390	2.470034	2.448714	1.160604	1.556773	0.948029	1.650207	1.307134	2.704377	2.831688	1.105893	6.281018	-3.796007	-9.670806	
1432000	33.441318	38.220523	34.516426	33.190342	38.760523	32.735342	34.904604	33.441318	32.735342	33.675572	32.735342	1.576475	2.470034	2.448714	1.206570	1.556773	0.877175	1.650207	1.657187	1.897082	3.125141	0.877175	12.126879	-3.340260	-12.406102	
1434000	34.823700	38.220523	34.516426	33.665532	38.760523	32.735342	34.904604	33.665532	33.266253	30.941006	30.941006	2.106771	2.470034	2.448714	0.858629	1.556773	0.877175	1.650207	1.194186	2.336955	2.152456	1.528559	22.556530	-3.375899	-12.693779	
1436000	34.823700	38.220523	34.516426	33.665532	38.760523	32.735342	34.904604	33.665532	33.266253	30.941006	30.941006	0.679589	2.470034	2.448714	4.132190	1.556773	0.877175	1.650207	1.194186	2.489032	1.142147	1.528559	12.731716	-3.312615	-15.111857	
1438000	34.823700	38.220523	34.516426	33.665532	38.760523	32.735342	34.904604	33.747748	33.266253	30.941006	30.941006	1.365314	2.470034	2.448714	9.330597	1.556773	0.877175	1.650207	2.654919	1.673737	1.961591	1.528559	15.600229	-3.231320	-11.010452	
1440000	38.259196	38.220523	34.516426	37.132293	38.760523	44.872370	34.904604	38.382976	31.306146	31.965753	41.039938	0.655407	2.470034	2.448714	0.866246	1.556773	3.765450	1.650207	1.296844	3.996207	1.201389	3.537900	-0.299929	-4.717961	-10.423276	
1442000	53.522642	59.885787	55.302239	56.911206	55.781495	55.432924	55.133153	59.209898	55.133153	55.781495	55.255067	2.762786	1.527271	1.257508	6.484010	2.398760	1.429103	1.706075	6.185532	1.706075	2.398760	1.615240	22.680319	-3.382854	-21.989455	
1444000	48.395107	57.436547	55.302239	49.919567	56.484351	49.271526	55.133153	48.608904	56.914182	57.317797	48.552781	5.062921	1.123555	0.907168	2.952154	3.048481	5.062921	1.564615	5.062921	0.855835	1.334510	5.526013	26.046903	-3.630756	-17.266861	
1446000	47.139756	48.795057	53.759131	50.139819	48.419519	47.220518	53.395456	46.492566	53.454342	48.107479	47.220518	3.338618	1.487495	0.814503	3.030350	2.410009	2.054684	3.440362	1.797831	2.852313	3.022288	2.054684	30.594224	-4.145538	-12.471178	
1448000	39.909733	36.102231	36.873330	34.931002	39.597600	31.138882	37.465192	37.658462	34.292482	37.010833	35.207774	3.230817	1.881700	0.895467	1.895369	7.192844	3.871512	1.215720	2.763600	4.556342	2.018374	4.692238	29.039904	-3.946320	-11.733339	
1450000	53.712599	49.626409	52.165118	54.781974	48.329177	54.121202	54.858945	54.058932	54.398924	48.507825	53.919831	2.746288	3.374554	3.321998	1.012228	1.495218	4.363539	4.126006	2.355657	6.046242	1.495231	4.453801	16.299887	-3.223974	-9.446719	
1452000	53.815596	53.094395	52.165118	54.665150	55.637690	53.094395	54.858945	53.815596	51.412836	53.094395	53.094395	2.510131	1.243869	3.321998	2.040571	1.538706	3.282897	4.126006	2.239287	2.067514	3.282897	3.282897	31.923466	-4.335073	-12.592243	
1454000	53.815596	53.094395	52.165118	54.665150	55.637690	53.094395	54.858945	53.815596	51.412836	53.094395	53.094395	1.059761	3.176294	3.321998	1.071092	1.806031	3.282897	4.126006	2.239287	1.222412	3.282897	3.282897	24.650958	-3.514209	-12.662001	
1456000	57.689179	57.243197	51.169484	52.035704	53.652858	53.520998	52.740209	56.591243	52.740209	53.520998	53.520998	4.114031	0.696521	5.517121	2.860470	0.884051	3.901219	3.668393	1.831566	3.540203	3.901219	3.901219	23.924131	-3.461242	-19.764252	
1458000	43.069976	48.156023	55.119473	41.373811	54.843646	41.373811	55.882587	41.358104	37.615927	40.261311	37.615927	0.930695	1.239349	5.930225	1.597545	2.283089	1.597545	2.676902	0.854828	2.196509	3.158520	0.653938	24.465367	-3.500182	-11.165602	
1460000	40.687610	48.156023	55.119473	50.475129	54.843646	43.082753	55.882587	42.779589	44.784044	45.615499	41.669371	3.530480	1.239349	5.930225	3.164387	2.283089	4.100516	2.676902	4.614284	0.896747	2.289386	1.795296	14.605637	-3.250188	-9.400237	
1462000	50.988885	51.249921	48.962628	52.005634	53.060854	49.813746	51.919101	50.636325	53.221565	49.241982	51.373175	1.237912	1.956581	2.730687	0.877184	1.693083	3.742885	2.746693	1.729521	1.193808	1.456204	1.169321	22.603308	-3.378509	-11.607230	
1464000	39.765374	44.310826	41.263382	39.538223	44.686462	37.629372	40.428019	40.223528	40.428019	44.682679	40.428019	1.697865	3.348504	1.427154	1.795946	3.409430	3.248640	2.161714	1.000818	2.161714	3.583061	2.161714	22.825940	-3.391231	-22.921574	
1466000	37.754901	41.081635	38.712006	37.963067	38.276886	37.754901	39.319471	37.754901	39.319471	38.276886	37.859380	1.045668	1.788947	2.658589	2.656085	0.878664	1.045668	3.035909	1.045668	3.035909	0.878664	0.992885	14.695641	-3.248074	-25.422330	
1468000	31.121938	36.015941	36.239932	36.873871	34.205504	35.624688	34.857649	31.814032	34.756924	34.632182	35.624688	0.408295	1.577820	1.267704	2.659554	1.644934	1.577820	2.638693	3.284869	1.242630	0.759789	1.577820	16.319521	-3.223839	-20.035581	
1470000	43.969371	39.233943	42.041596	44.044255	44.383455	46.078954	41.458138	43.969371	42.058569	43.202986	43.632552	1.813329	3.274567	1.994746	4.845775	3.960454	1.813329	2.747683	1.813329	3.278439	1.294611	2.584356	13.848159	-3.271194	-13.199279	
1472000	36.613022	46.383074	37.827598	31.785745	42.039970	34.073901	35.917288	36.648219	37.541598	39.359044	39.359044	0.932545	2.021907	2.544711	2.265443	2.040893	1.490128	2.104625	6.445417	1.740142	1.451257	1.451257	14.415619	-3.254919	-21.603489	
1474000	51.941110	50.092067	52.323264	53.412304	49.448145	55.976638	51.377071	53.241927	51.377071	49.448145	52.652182	0.899162	1.764769	2.647357	1.826818	2.058013	3.296990	1.046202	2.700602	1.197957	1.240728	5.324949	18.524675	-3.233147	-18.568847	
1476000	47.233914	49.329518	52.316599	44.589789	52.140035	49.886758	49.906565	47.233914	52.316599	49.329518	52.442963	6.739936	0.966261	1.614664	5.848617	1.157289	2.135152	0.513540	6.739936	1.614664	0.966261	3.239424	25.803830	-3.609061	-24.662402	
1478000	42.604426	54.359594	40.280240	42.199903	55.127455	43.813525	44.710397	42.604426	44.155815	43.813525	43.813525	2.554437	1.631419	3.751097	2.825664	1.811144	2.289614	1.936898	2.554437	3.384880	2.289614	2.289614	4.952345	-3.947254	-13.587766	
1480000	42.140115	30.492526	40.280240	40.241373	27.541088	34.855386	44.710397	31.461683	36.756056	28.946277	34.855386	1.416517	1.393629	3.751097	4.397665	0.869890	1.429924	1.936898	1.377667	0.783654	2.751816	0.928000	4.969034	-3.945244	-10.467961	
1482000	37.524564	37.782084	44.749912	34.623282	39.674124	34.352559	45.914855	37.524564	36.661061	34.978465	34.352559	0.608616	2.036466	5.226391	1.098696	2.468184	2.769707	2.717829	0.608616	4.374273	3.262126	2.769707	6.255897	-3.798702	-21.702081	
1484000	38.086662	31.388529	32.047077	39.142036	33.281867	30.881036	34.055062	32.881880	32.276729	31.379540	29.940931	8.255859	2.972430	1.027641	2.717861	2.606185	1.399048	3.113779	2.547008	1.957909	4.285662	0.697752	-3.629698	-5.349446	-11.215632	
1486000	37.521312	37.225402	39.161957	40.254877	36.149742	37.048398	39.429797	38.395997	35.193393	35.217561	37.302934	1.844742	3.788163	3.604360	1.074160	1.658161	3.407156	3.381658	2.726366	5.850618	4.544649	3.662408	-8.532235	-6.480999	-12.560516	
1488000	36.392149	42.908708	37.935418	34.594187	40.941200	36.392149	38.417768	34.503539	38.504373	42.278542	38.363410	2.549547	3.256007	1.244445	1.518480	3.705135	2.600034	2.068607	2.705066	1.746038	3.611437	2.194109	1.802769	-4.376303	-21.672403	
1490000	40.861211	44.541976	50.429083	44.029387	47.543525	42.520474	53.347125	42.746658	50.675016	49.223496	48.772594	1.058991	3.014891	0.539840	1.399484	3.138925	1.321685	4.418816	1.182719	1.722096	2.580027	0.993288	4.985716	-3.943239	-8.292367	
1492000	37.450508	47.943209	40.083262	38.048461	44.907265	40.354630	42.341306	37.914778	40.737666	42.249194	39.840511	1.868658	1.060410	2.095108	3.003063	1.464368	0.672164	1.950934	1.905354	2.135204	0.751521	0.689426	11.985239	-3.347263	-9.240434	
1494000	24.286869	47.943209	40.083262	26.787199	44.907265	32.120659	42.341306	26.330628	26.979522	24.692712	27.080218	2.599643	1.060410	2.095108	1.760190	1.464368	3.715454	1.950934	0.744368	1.826273	1.549843	2.463380	9.972267	-3.468469	-10.593837	
1496000	45.817528	47.943209	40.083262	43.497967	44.907265	40.250970	42.341306	43.497967	41.637546	40.513396	41.637546	1.390880	1.060410	2.095108	0.672440	1.464368	1.062404	1.950934	1.876314	1.462004	1.457815	1.192019	23.841019	-3.455521	-15.088947	
1498000	47.982210	45.510520	45.889534	55.625784	48.442220	44.679178	45.821002	46.697463	42.671305	45.510520	45.889534	2.256818	2.071458	1.844129	1.369355	2.927271	2.219425	3.484535	2.256818	3.398406	2.071458	1.844129	10.270539	-3.447952	-22.035537	
1500000	55.326863	39.853860	42.814264	56.284945	42.336575	56.284945	43.419739	56.284945	51.120618	51.086475	55.288523	0.654586	1.414277	1.127890	2.856097	1.280641	2.689397	1.474233	2.689397	0.937327	1.471217	1.371634	16.096820	-3.225602	-11.213438	
1502000	59.466858	50.246671	44.663922	59.418494	51.128851	58.484727	45.355747	60.998063	58.137381	57.609586	60.506483	1.210324	3.968486	3.092196	0.628784	3.135815	1.053236	4.927436	1.726241	2.133805	2.410030	4.983428	24.913853	-3.534669	-11.632929	
1504000	50.511606	49.679028	44.951176	50.686708	50.049074	47.420608	48.572015	50.613656	43.842995	49.629212	47.420608	1.050838	1.530227	7.832150	1.859647	2.233944	1.636845	5.052440	1.050838	4.871372	1.310302	1.636845	16.102442	-3.225552	-18.308309	
1506000	51.086518	49.183737	48.297291	50.636259	49.129138	51.690443	48.191956	51.086518	47.606187	49.183737	49.183737	0.856635	2.251309	0.683751	1.672679	1.673766	1.999525	1.297537	1.560861	3.085018	1.929391	1.929391	34.220428	-4.704239	-20.312065	
1508000	46.176058	53.207763	59.049210	50.472781	55.999555	56.090149	59.799011	50.472781	59.049210	56.282848	56.310820	0.993593	1.485153	0.788828	2.683476	2.320172	1.302062	1.087053	2.683476	0.788828	0.878286	3.180352	27.055714	-3.727111	-29.650528	
1510000	47.358534	46.161247	40.174659	51.320405	42.097172	41.646298	42.254570	46.844458	42.430865	42.281318	42.953669	3.596409	1.137909	3.031825	6.208427	2.258390	0.825546	1.881222	7.013883	1.895838	2.218494	2.233177	50.084584	-8.694472	-25.785736	
1512000	56.846510	50.884875	60.073525	55.748230	46.225089	59.710362	59.659320	56.652813	59.659320	56.170008	56.170008	1.892782	3.196541	1.846217	1.273161	3.576504	4.165419	3.669953	1.256112	3.463770	2.692465	1.381889	44.173928	-6.913635	-26.579476	
1514000	56.987186	56.971782	54.812106	58.039240	53.522188	52.830752	58.561474	57.475415	55.442726	53.462751	56.007711	1.412164	3.181545	3.248759	2.658612	2.722107	2.364061	5.412974	2.959999	2.870310	1.729348	2.655767	52.147047	-9.398098	-13.801794	
1516000	54.893777	56.005021	54.959195	53.308598	52.840714	55.521831	56.776762	54.893777	54.959195	52.822225	55.521831	2.336433	2.807157	2.362498	3.270792	1.506841	1.258455	5.136604	2.336433	2.362498	1.312177	1.258455	48.205665	-8.090491	-27.426921	
1518000	62.512371	47.608735	46.173169	59.530559	46.462408	53.936471	46.381907	59.530559	48.439466	46.462408	46.462408	2.789227	1.937304	1.456730	3.303539	0.595638	1.054341	2.511124	3.303539	2.291738	2.491187	2.491187	32.601654	-4.438582	-22.142048	
1520000	42.658948	45.031639	50.525477	43.563112	44.438846	43.870391	51.798605	43.870391	44.088254	44.036125	44.088254	4.818611	2.902468	1.327561	1.079734	6.047500	3.784298	2.176154	3.075888	0.953090	0.496899	1.861766	29.383688	-3.988302	-13.798745	
1522000	44.780005	37.600648	41.648267	44.708554	39.863402	44.780005	40.226557	44.780005	41.630889	40.791136	41.630889	2.335704	1.659743	1.447705	3.301737	1.299374	2.335704	6.385936	2.335704	0.873627	1.157033	0.873627	22.512103	-3.373440	-19.925664	
1524000	38.710222	41.644327	37.236004	37.671730	39.917564	36.632604	35.032755	35.866752	35.032755	34.769461	35.032755	5.498037	6.111556	2.016636	5.514284	1.944757	2.739120	2.054296	0.407190	2.054296	2.947872	2.054296	13.612092	-3.278913	-24.304859	
1526000	30.280338	41.644327	31.964935	31.295091	39.917564	30.841947	32.458776	35.188427	32.467908	30.894054	30.841947	0.986626	6.111556	3.527592	4.926870	1.944757	2.446150	2.848314	4.230294	3.200033	2.612464	2.446150	13.653949	-3.277504	-16.644462	
1528000	40.570805	48.058762	28.045014	45.810735	50.630839	43.456147	28.497816	39.334523	38.979375	46.841792	40.332635	1.806358	1.576291	5.211040	1.179565	3.653470	1.867706	2.718284	1.125201	1.775617	1.576291	1.775617	15.552082	-3.232006	-18.174834	
1530000	42.081902	49.845815	47.021169	40.028059	46.636475	40.053563	46.832979	39.993833	46.333791	46.000127	47.688082	0.993584	1.291718	2.396344	3.044698	1.484549	3.229238	3.057838	2.922566	3.224768	2.153073	2.619449	14.928681	-3.242975	-8.816267	
1532000	50.503092	49.845815	47.021169	48.826996	46.636475	47.788542	46.832979	50.503092	41.288206	45.411807	47.583750	2.789850	1.291718	2.396344	2.065140	1.484549	4.755905	3.057838	2.789850	3.120121	0.406649	4.755905	24.970560	-3.539173	-12.036156	
1534000	50.059820	49.845815	47.021169	48.857555	46.636475	49.564646	46.832979	50.059820	50.164848	52.339821	51.297904	2.577845	1.291718	2.396344	2.372419	1.484549	4.330169	3.057838	2.577845	3.824339	2.846233	3.871559	32.312571	-4.393898	-19.064766	
